seed,step,router/layer0/shared_private_ratio,router/layer1/shared_private_ratio,router/layer2/shared_private_ratio,router/layer3/shared_private_ratio
1337,6630,1.1588056087493896,1.1128634214401245,0.9772003889083862,1.6232953071594238
1337,6640,1.3637874126434326,1.2448830604553223,1.0341613292694092,2.0178756713867188
1337,6650,1.4224004745483398,1.2354897260665894,1.0168737173080444,1.9293439388275146
1337,6660,1.2654670476913452,1.2180789709091187,0.9199196696281433,1.6430964469909668
1337,6670,1.2516587972640991,1.2425529956817627,1.000657320022583,1.8102113008499146
1337,6680,1.3425376415252686,1.2739444971084595,1.0112582445144653,1.7744358777999878
1337,6690,1.2760287523269653,1.2053602933883667,0.9675207138061523,1.844434142112732
1337,6700,1.2619606256484985,1.2748215198516846,0.9835147261619568,1.641717553138733
1337,6710,1.3734551668167114,1.2149680852890015,1.0072532892227173,1.696438193321228
1337,6720,1.2387641668319702,1.27651846408844,0.9842742681503296,1.9411625862121582
1337,6730,1.2569692134857178,1.327100157737732,1.0631282329559326,1.7116011381149292
1337,6740,1.2276753187179565,1.0840110778808594,0.8933536410331726,1.6801881790161133
1337,6750,1.3486006259918213,1.4153004884719849,1.0527907609939575,1.897013783454895
1337,6760,1.3586163520812988,1.3340078592300415,1.0110881328582764,1.9248912334442139
1337,6770,1.3559590578079224,1.287345290184021,1.012447476387024,1.8033288717269897
1337,6780,1.303596019744873,1.1762714385986328,0.971915602684021,1.88960599899292
1337,6790,1.2629672288894653,1.2540737390518188,0.9938715696334839,1.705283761024475
1337,6800,1.206127643585205,1.2659624814987183,1.000104308128357,1.7298070192337036
1337,6810,1.2966978549957275,1.316199541091919,1.0173977613449097,1.7311511039733887
1337,6820,1.2955445051193237,1.1777753829956055,0.9915762543678284,1.7972050905227661
1337,6830,1.1970306634902954,1.1767582893371582,0.9207211136817932,1.608269453048706
1337,6840,1.3314851522445679,1.1723994016647339,1.0452196598052979,1.7692033052444458
1337,6850,1.260973334312439,1.1393145322799683,0.9796455502510071,1.7304224967956543
1337,6860,1.4679702520370483,1.3996177911758423,1.1231077909469604,2.0986340045928955
1337,6870,1.3382596969604492,1.2265483140945435,1.025608777999878,1.8589725494384766
1337,6880,1.1638226509094238,1.1242972612380981,0.9073957204818726,1.5870014429092407
1337,6890,1.223037600517273,1.1615546941757202,0.9811621308326721,1.8421530723571777
1337,6900,1.3353245258331299,1.3746379613876343,1.0953948497772217,2.023230791091919
1337,6910,1.2860256433486938,1.3146815299987793,0.9844789505004883,1.81419837474823
1337,6920,1.3687726259231567,1.2594207525253296,0.997287392616272,1.8593560457229614
1337,6930,1.2196342945098877,1.2879449129104614,1.0130949020385742,1.8807060718536377
1337,6940,1.2635464668273926,1.189316749572754,1.016054391860962,1.8846337795257568
1337,6950,1.277219533920288,1.2362293004989624,1.0102190971374512,1.85920250415802
1337,6960,1.2268894910812378,1.1465729475021362,0.9474385976791382,1.7352395057678223
1337,6970,1.2689350843429565,1.2059359550476074,0.9684042930603027,1.8906803131103516
1337,6980,1.3740934133529663,1.2713066339492798,1.0429431200027466,2.1493444442749023
1337,6990,1.2971795797348022,1.4228953123092651,1.086444616317749,1.98277747631073
1337,7000,1.2640501260757446,1.2970120906829834,1.0439130067825317,1.929694652557373
1337,7010,1.3084274530410767,1.3702718019485474,1.0667632818222046,1.7797887325286865
1337,7020,1.2626909017562866,1.3386141061782837,1.0280543565750122,2.0309042930603027
1337,7030,1.303046464920044,1.274698257446289,0.9807548522949219,1.7705780267715454
1337,7040,1.2502983808517456,1.1677290201187134,0.9568418264389038,1.802674651145935
1337,7050,1.2119897603988647,1.1469122171401978,0.96843022108078,1.759912371635437
1337,7060,1.3099329471588135,1.2046033143997192,0.998912513256073,1.7733641862869263
1337,7070,1.1584868431091309,1.1621631383895874,0.9717452526092529,1.5895390510559082
1337,7080,1.3197474479675293,1.1891586780548096,0.9669510722160339,1.9338127374649048
1337,7090,1.4170368909835815,1.2155135869979858,1.0659278631210327,1.9225705862045288
1337,7100,1.1609262228012085,1.0353325605392456,0.9738520383834839,1.6059681177139282
1337,7110,1.3025879859924316,1.213762640953064,1.0336332321166992,1.928332805633545
1337,7120,1.2827187776565552,1.2226594686508179,0.9671777486801147,1.8386443853378296
1337,7130,1.2238508462905884,1.2034318447113037,0.9692966938018799,1.7704695463180542
1337,7140,1.2813645601272583,1.226459264755249,0.971739649772644,1.8060264587402344
1337,7150,1.321938157081604,1.2551716566085815,0.9854056239128113,1.881019949913025
1337,7160,1.0862993001937866,1.1619186401367188,0.9693648219108582,1.6888396739959717
1337,7170,1.3329110145568848,1.3174841403961182,1.0682350397109985,1.9265087842941284
1337,7180,1.3560192584991455,1.2981053590774536,0.954723060131073,1.893904209136963
1337,7190,1.2396947145462036,1.1910841464996338,1.0013082027435303,1.8020037412643433
1337,7200,1.304422378540039,1.3445528745651245,1.0668234825134277,1.9324369430541992
1337,7210,1.293081521987915,1.164429783821106,1.0065600872039795,1.747169017791748
1337,7220,1.2556105852127075,1.129245638847351,0.9670364260673523,1.8494120836257935
1337,7230,1.3861327171325684,1.3968000411987305,1.0973989963531494,1.9197365045547485
1337,7240,1.3494739532470703,1.347338080406189,1.1436553001403809,2.0447802543640137
1337,7250,1.2654002904891968,1.3597805500030518,1.042957067489624,1.8856306076049805
1337,7260,1.4458718299865723,1.3181068897247314,1.1109161376953125,1.8763498067855835
1337,7270,1.3594104051589966,1.2039541006088257,1.0409271717071533,1.9157257080078125
1337,7280,1.1310831308364868,1.0971697568893433,0.9484509229660034,1.7224880456924438
1337,7290,1.2573527097702026,1.1738176345825195,0.9315786957740784,1.670846939086914
1337,7300,1.3342796564102173,1.424309492111206,1.0607661008834839,1.932887315750122
1337,7310,1.3797054290771484,1.3219844102859497,1.098618984222412,1.8630925416946411
1337,7320,1.2255417108535767,1.074027180671692,0.9729570746421814,1.6672039031982422
1337,7330,1.3527884483337402,1.3684899806976318,1.0658735036849976,1.860632300376892
1337,7340,1.3997547626495361,1.3324649333953857,1.0548712015151978,1.9904733896255493
1337,7350,1.2988206148147583,1.3370332717895508,1.0311963558197021,1.8676854372024536
1337,7360,1.3925505876541138,1.2472541332244873,1.0389221906661987,1.9057435989379883
1337,7370,1.2186977863311768,1.187802791595459,0.9709786176681519,1.601508378982544
1337,7380,1.1997976303100586,1.2207750082015991,1.0259637832641602,1.8393747806549072
1337,7390,1.349444031715393,1.3126075267791748,1.012312889099121,1.9827910661697388
1337,7400,1.2638113498687744,1.2135882377624512,0.9926964640617371,1.8985811471939087
1337,7410,1.3063623905181885,1.2194876670837402,1.0461543798446655,1.9592622518539429
1337,7420,1.3565313816070557,1.2424854040145874,1.0314555168151855,1.8318397998809814
1337,7430,1.1989802122116089,1.1712737083435059,1.0545300245285034,1.773552656173706
1337,7440,1.361741304397583,1.2147712707519531,1.0031232833862305,1.8354870080947876
1337,7450,1.314121127128601,1.269928216934204,1.0207449197769165,1.8018003702163696
1337,7460,1.506211757659912,1.4295943975448608,1.1671117544174194,2.144395112991333
1337,7470,1.324931025505066,1.1518125534057617,1.021624207496643,1.9003865718841553
1337,7480,1.1846632957458496,1.16917085647583,0.9989681243896484,1.8576332330703735
1337,7490,1.245297908782959,1.160750150680542,1.0183919668197632,1.7290236949920654
1337,7500,1.3652217388153076,1.2848968505859375,1.0823827981948853,1.98129403591156
1337,7510,1.3294897079467773,1.1647632122039795,0.9790735840797424,1.8427597284317017
1337,7520,1.372517466545105,1.3485735654830933,1.0324370861053467,2.0817086696624756
1337,7530,1.2449817657470703,1.3032726049423218,1.0403591394424438,1.6996469497680664
1337,7540,1.2806369066238403,1.2073941230773926,0.9961265921592712,1.8847774267196655
1337,7550,1.128810167312622,1.1336416006088257,0.9258715510368347,1.702095627784729
1337,7560,1.2679957151412964,1.1767815351486206,0.9622410535812378,1.811522364616394
1337,7570,1.2959626913070679,1.2066110372543335,0.9672542214393616,1.7707316875457764
1337,7580,1.2989944219589233,1.4493383169174194,1.0695629119873047,2.0881028175354004
1337,7590,1.3117597103118896,1.2508023977279663,1.0614529848098755,2.091953754425049
1337,7600,1.3034939765930176,1.2756445407867432,1.0326555967330933,1.9183207750320435
1337,7610,1.2431689500808716,1.23447847366333,1.0409477949142456,1.809067964553833
1337,7620,1.278830885887146,1.212172269821167,1.0067416429519653,1.829351544380188
1337,7630,1.349455714225769,1.2457311153411865,1.1035423278808594,2.036029815673828
1337,7640,1.237621784210205,1.1716766357421875,0.9326950311660767,1.76996910572052
1337,7650,1.276471734046936,1.206106185913086,1.0252654552459717,1.7188810110092163
1337,7660,1.345585823059082,1.3761096000671387,1.0837939977645874,1.904039978981018
1337,7670,1.2782055139541626,1.0942968130111694,0.9388918280601501,1.6699072122573853
1337,7680,1.3628515005111694,1.2109885215759277,1.0407119989395142,1.8427484035491943
1337,7690,1.1450169086456299,1.1453311443328857,0.9882076978683472,1.6311196088790894
1337,7700,1.3840669393539429,1.2953481674194336,1.0586462020874023,1.8667300939559937
1337,7710,1.380015254020691,1.3895782232284546,1.112785816192627,2.0924651622772217
1337,7720,1.2583826780319214,1.2646727561950684,1.032596230506897,1.998822569847107
1337,7730,1.2218214273452759,1.2210595607757568,1.0178815126419067,1.8074253797531128
1337,7740,1.2492737770080566,1.323628306388855,1.0726077556610107,1.8327604532241821
1337,7750,1.3332984447479248,1.285719871520996,1.0056400299072266,1.9138087034225464
1337,7760,1.2816307544708252,1.2350428104400635,0.9882885813713074,1.675930380821228
1337,7770,1.2488529682159424,1.206229329109192,0.9615910649299622,1.5358902215957642
1337,7780,1.288832426071167,1.3382171392440796,1.0275059938430786,1.848335862159729
1337,7790,1.3274964094161987,1.1773889064788818,1.051831841468811,1.9410406351089478
1337,7800,1.2327548265457153,1.054680585861206,0.9920299053192139,1.6683381795883179
1337,7810,1.3277506828308105,1.310458779335022,1.0214580297470093,1.7434319257736206
1337,7820,1.2027313709259033,1.249765396118164,1.0414788722991943,1.7481156587600708
1337,7830,1.3770771026611328,1.3521349430084229,1.0611196756362915,1.8789252042770386
1337,7840,1.2957673072814941,1.2134344577789307,1.0108039379119873,1.7189083099365234
1337,7850,1.2808682918548584,1.1726529598236084,0.9377543330192566,1.7816518545150757
1337,7860,1.347090482711792,1.3057504892349243,1.0425227880477905,1.8699222803115845
1337,7870,1.2053152322769165,1.1837317943572998,1.003232717514038,1.7329734563827515
1337,7880,1.2225453853607178,1.1678792238235474,0.9772446155548096,1.7995471954345703
1337,7890,1.2626949548721313,1.2531076669692993,1.0262842178344727,1.9788821935653687
1337,7900,1.3167496919631958,1.2136380672454834,0.9716303944587708,1.7303969860076904
1337,7910,1.2083098888397217,1.1204543113708496,0.9820685982704163,1.8491160869598389
1337,7920,1.2925217151641846,1.3062413930892944,1.0894709825515747,1.8618075847625732
1337,7930,1.2131812572479248,1.1209311485290527,1.000309944152832,1.7912839651107788
1337,7940,1.3393051624298096,1.2128915786743164,0.9487832188606262,1.8649311065673828
1337,7950,1.5005100965499878,1.3157473802566528,1.0941745042800903,2.104419469833374
1337,7960,1.2866714000701904,1.2483108043670654,0.9948567748069763,1.8266304731369019
1337,7970,1.3385393619537354,1.1578829288482666,1.0291997194290161,1.8203765153884888
1337,7980,1.3475749492645264,1.3640977144241333,1.1067733764648438,1.9123194217681885
1337,7990,1.2659506797790527,1.3282026052474976,1.036986231803894,1.858361840248108
1337,8000,1.268652081489563,1.2731882333755493,0.993780255317688,1.8721240758895874
1337,8010,1.2375900745391846,1.2611758708953857,1.0386021137237549,1.9582887887954712
1337,8020,1.342862606048584,1.2538950443267822,1.1066198348999023,2.0608718395233154
1337,8030,1.3367552757263184,1.292985439300537,1.0521235466003418,1.8929409980773926
1337,8040,1.3211323022842407,1.308219313621521,1.0326610803604126,1.7842122316360474
1337,8050,1.329530954360962,1.2364177703857422,1.0088474750518799,1.8947463035583496
1337,8060,1.2500176429748535,1.2306112051010132,0.9972105622291565,1.7498388290405273
1337,8070,1.3564352989196777,1.2436027526855469,1.0319585800170898,1.776469111442566
1337,8080,1.1663181781768799,1.084199070930481,0.9681845903396606,1.6702162027359009
1337,8090,1.3138513565063477,1.2382433414459229,0.9648640155792236,1.9009689092636108
1337,8100,1.4116480350494385,1.3900784254074097,1.0786975622177124,2.054694890975952
1337,8110,1.2527066469192505,1.2641537189483643,0.9972693920135498,1.9280829429626465
1337,8120,1.3316972255706787,1.3193613290786743,1.0886125564575195,1.78941810131073
1337,8130,1.2042988538742065,1.1608266830444336,0.9980242848396301,1.7347215414047241
1337,8140,1.1437078714370728,1.1774717569351196,0.9721335172653198,1.7553585767745972
1337,8150,1.245434045791626,1.1539934873580933,1.0054062604904175,1.7946486473083496
1337,8160,1.2710132598876953,1.2800443172454834,1.0958188772201538,1.9463807344436646
1337,8170,1.288275957107544,1.245438814163208,0.9596348404884338,1.5948264598846436
1337,8180,1.2926725149154663,1.240739345550537,1.0149933099746704,1.7142236232757568
1337,8190,1.3886518478393555,1.3504838943481445,1.1569656133651733,2.060048818588257
1337,8200,1.266809344291687,1.175350308418274,1.0484193563461304,1.8513082265853882
1337,8210,1.2870097160339355,1.18739652633667,1.0075533390045166,1.8652211427688599
1337,8220,1.2334346771240234,1.192795991897583,1.0258368253707886,1.8344495296478271
1337,8230,1.330148458480835,1.2347272634506226,1.0208771228790283,1.9071197509765625
1337,8240,1.316941738128662,1.1655699014663696,0.9866911768913269,1.8102482557296753
1337,8250,1.2831789255142212,1.210013747215271,1.0347918272018433,1.9543715715408325
1337,8260,1.337187647819519,1.2098520994186401,0.9840644598007202,1.6598376035690308
1337,8270,1.1836960315704346,1.1845300197601318,0.9432422518730164,1.6452807188034058
1337,8280,1.198085904121399,1.2162859439849854,0.9558547139167786,1.6798545122146606
1337,8290,1.3202857971191406,1.3064216375350952,1.0231815576553345,1.750902771949768
1337,8300,1.2087541818618774,1.2509719133377075,1.0193125009536743,1.8473578691482544
1337,8310,1.3904950618743896,1.3675310611724854,1.0920991897583008,1.989542841911316
1337,8320,1.2660936117172241,1.1713916063308716,0.964250385761261,1.7510782480239868
1337,8330,1.1530466079711914,1.132240891456604,0.9315537810325623,1.6085071563720703
1337,8340,1.2085671424865723,1.1374549865722656,0.930494487285614,1.5705426931381226
1337,8350,1.1357744932174683,1.128532886505127,0.9665175080299377,1.648079752922058
1337,8360,1.3320693969726562,1.2057162523269653,1.0159693956375122,1.9005402326583862
1337,8370,1.3301750421524048,1.2672091722488403,1.1364492177963257,2.043426513671875
1337,8380,1.3592973947525024,1.273221731185913,1.0445278882980347,1.9636372327804565
1337,8390,1.1943764686584473,1.2585667371749878,0.9428054094314575,1.6987464427947998
1337,8400,1.2314367294311523,1.1786108016967773,0.976614773273468,1.8685928583145142
1337,8410,1.4035677909851074,1.3660423755645752,1.0992703437805176,2.1130356788635254
1337,8420,1.3584376573562622,1.3044990301132202,0.9920802116394043,1.89497709274292
1337,8430,1.3443037271499634,1.2425858974456787,1.0204801559448242,1.834059476852417
1337,8440,1.2770026922225952,1.1978111267089844,0.973473072052002,1.7151309251785278
1337,8450,1.368761420249939,1.4625922441482544,1.048819661140442,2.1658945083618164
1337,8460,1.150390625,1.1305756568908691,0.9887741208076477,1.7608258724212646
1337,8470,1.2697087526321411,1.3044019937515259,1.0307506322860718,1.9039770364761353
1337,8480,1.1820447444915771,1.2334600687026978,1.0193716287612915,1.8608980178833008
1337,8490,1.2811542749404907,1.3440390825271606,1.0025982856750488,1.7219443321228027
1337,8500,1.2273554801940918,1.2072514295578003,1.0457977056503296,1.9451794624328613
1337,8510,1.2695804834365845,1.28065824508667,0.9869502186775208,1.8634177446365356
1337,8520,1.4175671339035034,1.3478941917419434,1.0946553945541382,2.1187033653259277
1337,8530,1.2442153692245483,1.1916002035140991,0.9912766814231873,1.6685307025909424
1337,8540,1.226626992225647,1.25628662109375,1.0120946168899536,1.8626506328582764
1337,8550,1.3429814577102661,1.2925944328308105,1.0192456245422363,1.8744183778762817
1337,8560,1.3177015781402588,1.231763482093811,1.0048174858093262,1.9473888874053955
1337,8570,1.3360302448272705,1.2494076490402222,1.0703622102737427,1.9102106094360352
1337,8580,1.3445004224777222,1.28852117061615,1.0994693040847778,2.010756492614746
1337,8590,1.2714769840240479,1.240883708000183,1.0839301347732544,1.8787754774093628
1337,8600,1.4194872379302979,1.3788204193115234,1.069010615348816,2.1553359031677246
1337,8610,1.3312700986862183,1.445690631866455,1.107383370399475,2.0506885051727295
1337,8620,1.293277382850647,1.2789533138275146,1.083715558052063,1.8477022647857666
1337,8630,1.3988378047943115,1.352575421333313,1.0687428712844849,1.8730696439743042
1337,8640,1.2731364965438843,1.3293952941894531,1.0224894285202026,1.8463679552078247
1337,8650,1.4575809240341187,1.5239629745483398,1.072969913482666,1.8935832977294922
1337,8660,1.1784659624099731,1.1482423543930054,0.9454205632209778,1.8134912252426147
1337,8670,1.3035482168197632,1.30721914768219,1.0209683179855347,1.8261051177978516
1337,8680,1.3949416875839233,1.2233099937438965,1.0320087671279907,2.082031488418579
1337,8690,1.305494785308838,1.1848418712615967,0.9647752642631531,1.8426700830459595
1337,8700,1.1269575357437134,1.1053649187088013,0.9663772583007812,1.6475520133972168
1337,8710,1.3249907493591309,1.4056540727615356,1.1070548295974731,1.9340934753417969
1337,8720,1.2467964887619019,1.2611771821975708,1.0070902109146118,1.95530104637146
1337,8730,1.2506870031356812,1.1296577453613281,1.0010044574737549,1.7265651226043701
1337,8740,1.2542648315429688,1.2272313833236694,1.0059878826141357,1.8677964210510254
1337,8750,1.3882081508636475,1.2730908393859863,1.0643198490142822,1.9982917308807373
1337,8760,1.3456089496612549,1.2369349002838135,1.048248052597046,1.9236043691635132
1337,8770,1.251739263534546,1.2094833850860596,1.0263524055480957,1.85422945022583
1337,8780,1.0962127447128296,1.217270016670227,0.9697040915489197,1.5717588663101196
1337,8790,1.1055729389190674,1.1933428049087524,0.9646652340888977,1.7198446989059448
1337,8800,1.2532646656036377,1.2705363035202026,0.99381422996521,1.726279854774475
1337,8810,1.0993101596832275,1.1080044507980347,0.9877497553825378,1.5897455215454102
1337,8820,1.2308740615844727,1.203298568725586,0.9982960820198059,1.7364410161972046
1337,8830,1.2718371152877808,1.2260342836380005,1.00699782371521,1.814171314239502
1337,8840,1.30347740650177,1.2916467189788818,1.060086965560913,1.870230793952942
1337,8850,1.2634650468826294,1.1519445180892944,1.009016513824463,1.8279674053192139
1337,8860,1.2640231847763062,1.1735893487930298,0.942431628704071,1.7281380891799927
1337,8870,1.3918523788452148,1.224439024925232,1.0807141065597534,2.0888986587524414
1337,8880,1.174393653869629,1.1769732236862183,0.99321448802948,1.8726848363876343
1337,8890,1.213875412940979,1.2875336408615112,1.0949867963790894,1.9719316959381104
1337,8900,1.2934998273849487,1.24740731716156,0.98422771692276,1.7745239734649658
1337,8910,1.3611797094345093,1.3023678064346313,0.9800928831100464,1.7699109315872192
1337,8920,1.3534406423568726,1.3418039083480835,1.0805203914642334,1.9752604961395264
1337,8930,1.4817914962768555,1.467207908630371,1.1808360815048218,2.0146737098693848
1337,8940,1.3400230407714844,1.3073381185531616,1.0266642570495605,1.8956698179244995
1337,8950,1.3879789113998413,1.3943487405776978,1.0969312191009521,2.273533344268799
1337,8960,1.3018884658813477,1.2770071029663086,1.0626848936080933,1.8059579133987427
1337,8970,1.341888666152954,1.2492526769638062,1.0443601608276367,1.8586188554763794
1337,8980,1.357055902481079,1.2981832027435303,1.0393962860107422,1.9339245557785034
1337,8990,1.3034510612487793,1.330678105354309,1.0222282409667969,1.7664514780044556
1337,9000,1.226483702659607,1.213843584060669,1.0441025495529175,2.004460334777832
1337,9010,1.0322481393814087,1.0931538343429565,0.9128707051277161,1.6521211862564087
1337,9020,1.2496092319488525,1.2877744436264038,1.0018843412399292,1.8089121580123901
1337,9030,1.2274932861328125,1.2437580823898315,1.0802738666534424,1.8302655220031738
1337,9040,1.2681324481964111,1.2177293300628662,1.0484012365341187,1.809008240699768
1337,9050,1.2388229370117188,1.123551607131958,0.9327489733695984,1.649015188217163
1337,9060,1.2079789638519287,1.1696301698684692,0.9439195394515991,1.6231632232666016
1337,9070,1.3079310655593872,1.2399835586547852,1.0361030101776123,1.6609253883361816
1337,9080,1.180172324180603,1.2562648057937622,1.0157123804092407,1.7809982299804688
1337,9090,1.362476110458374,1.272121548652649,1.0027354955673218,1.824493646621704
1337,9100,1.343664526939392,1.208620548248291,1.0491348505020142,1.9563970565795898
1337,9110,1.4145528078079224,1.4112870693206787,1.0970953702926636,1.8514176607131958
1337,9120,1.179466724395752,1.257731318473816,0.9619949460029602,1.6755664348602295
1337,9130,1.1717582941055298,1.2176926136016846,1.0203090906143188,1.800485610961914
1337,9140,1.2914237976074219,1.2575621604919434,0.9708214998245239,1.9072073698043823
1337,9150,1.3460216522216797,1.308803677558899,1.0200755596160889,1.7722084522247314
1337,9160,1.1682071685791016,1.1798503398895264,0.9407963752746582,1.6429892778396606
1337,9170,1.2196794748306274,1.1276614665985107,1.0266742706298828,1.6014094352722168
1337,9180,1.4195328950881958,1.2320191860198975,1.0483604669570923,1.7994862794876099
1337,9190,1.3418629169464111,1.3381590843200684,1.0236666202545166,1.8506814241409302
1337,9200,1.371756672859192,1.3461050987243652,1.1200928688049316,1.9708119630813599
1337,9210,1.3241111040115356,1.1994770765304565,1.0643783807754517,1.877182960510254
1337,9220,1.3415268659591675,1.2259670495986938,1.030694842338562,1.843220591545105
1337,9230,1.2851513624191284,1.2832674980163574,1.024410605430603,1.8693490028381348
1337,9240,1.1266839504241943,1.1718918085098267,0.9691137075424194,1.8260750770568848
1337,9250,1.2564594745635986,1.3416677713394165,1.0190048217773438,1.8799898624420166
1337,9260,1.3902904987335205,1.4240732192993164,1.1388144493103027,2.046323537826538
1337,9270,1.2577743530273438,1.1629472970962524,1.0039235353469849,1.8944435119628906
1337,9280,1.2181494235992432,1.1736090183258057,1.0289736986160278,1.8094538450241089
1337,9290,1.2733515501022339,1.2127513885498047,1.0688974857330322,1.7536461353302002
1337,9300,1.2800917625427246,1.1924413442611694,0.9691953659057617,1.7738361358642578
1337,9310,1.2962185144424438,1.2313331365585327,1.0238674879074097,1.8430119752883911
1337,9320,1.277887225151062,1.2496274709701538,0.9809089303016663,1.7648541927337646
1337,9330,1.2669917345046997,1.2960220575332642,0.9864540100097656,1.794890284538269
1337,9340,1.2747639417648315,1.2044360637664795,1.002622127532959,1.9227358102798462
1337,9350,1.2259587049484253,1.242478847503662,1.0061486959457397,1.6992838382720947
1337,9360,1.2158077955245972,1.2454795837402344,1.0143096446990967,1.7691527605056763
1337,9370,1.2545335292816162,1.3262486457824707,0.9595068097114563,1.6495258808135986
1337,9380,1.2615044116973877,1.1928542852401733,1.0412919521331787,1.949056625366211
1337,9390,1.2471562623977661,1.2014347314834595,1.0387122631072998,1.767054796218872
1337,9400,1.4138944149017334,1.2105216979980469,1.0156967639923096,2.0261847972869873
1337,9410,1.2182177305221558,1.26570725440979,1.0289405584335327,1.85044264793396
1337,9420,1.2393302917480469,1.1370959281921387,1.008779525756836,1.6935142278671265
1337,9430,1.1948506832122803,1.1842193603515625,0.9375292658805847,1.7645992040634155
1337,9440,1.4289621114730835,1.284386157989502,1.0835216045379639,2.0293736457824707
1337,9450,1.3610974550247192,1.280047059059143,1.0331968069076538,1.8593165874481201
1337,9460,1.1795779466629028,1.1769416332244873,0.9764026999473572,1.7538992166519165
1337,9470,1.214054822921753,1.172318935394287,1.010000228881836,1.814892053604126
1337,9480,1.3075542449951172,1.354269027709961,1.135964035987854,2.116297483444214
1337,9490,1.3967024087905884,1.4350742101669312,1.1002073287963867,1.9979125261306763
1337,9500,1.305618405342102,1.312183141708374,1.0933799743652344,1.878461480140686
1337,9510,1.1352757215499878,1.1383051872253418,0.9666874408721924,1.6493209600448608
1337,9520,1.1496094465255737,1.1437561511993408,0.9496381878852844,1.6268988847732544
1337,9530,1.2949278354644775,1.2741434574127197,1.0277353525161743,1.8907030820846558
1337,9540,1.3236464262008667,1.3482649326324463,1.0595178604125977,1.7803854942321777
1337,9550,1.2201801538467407,1.1828415393829346,0.9999927282333374,1.9280606508255005
1337,9560,1.2397137880325317,1.3439357280731201,1.0246551036834717,1.722021222114563
1337,9570,1.2696340084075928,1.2102185487747192,1.0656802654266357,2.0036351680755615
1337,9580,1.240966558456421,1.2458239793777466,0.986263632774353,1.7134077548980713
1337,9590,1.258307933807373,1.3216160535812378,1.0255231857299805,1.9009300470352173
1337,9600,1.348192811012268,1.3357394933700562,1.0575181245803833,2.007972002029419
1337,9610,1.2179421186447144,1.1885077953338623,1.0724900960922241,1.848504900932312
1337,9620,1.2852073907852173,1.3861241340637207,1.0071748495101929,1.7456247806549072
1337,9630,1.1808871030807495,1.1648677587509155,0.9416760206222534,1.711228370666504
1337,9640,1.3711867332458496,1.2963685989379883,1.0625284910202026,2.0530238151550293
1337,9650,1.3487399816513062,1.3130686283111572,1.0946707725524902,1.9627478122711182
1337,9660,1.3064296245574951,1.2557233572006226,1.047550082206726,1.757096767425537
1337,9670,1.4645546674728394,1.422080397605896,1.1191351413726807,2.1626622676849365
1337,9680,1.1884615421295166,1.293899655342102,1.0350433588027954,1.624732494354248
1337,9690,1.0659068822860718,1.0413768291473389,0.8853291869163513,1.4851963520050049
1337,9700,1.2150133848190308,1.0581440925598145,0.9617806673049927,1.7056523561477661
1337,9710,1.3365951776504517,1.3399542570114136,1.0407661199569702,1.762740135192871
1337,9720,1.2319717407226562,1.346101999282837,1.0721098184585571,1.8713910579681396
1337,9730,1.2110191583633423,1.1702793836593628,1.0219802856445312,1.7475923299789429
1337,9740,1.2014241218566895,1.3414256572723389,1.0731786489486694,2.051079750061035
1337,9750,1.3893593549728394,1.424550175666809,1.1228724718093872,2.118494987487793
1337,9760,1.2346583604812622,1.2227709293365479,1.062153935432434,2.0127665996551514
1337,9770,1.2706218957901,1.3034350872039795,1.0399506092071533,1.8844904899597168
1337,9780,1.2401713132858276,1.1487737894058228,1.0286571979522705,1.814643144607544
1337,9790,1.3100662231445312,1.167916178703308,1.0479947328567505,1.869576334953308
1337,9800,1.2354825735092163,1.294965147972107,1.0962671041488647,1.8262604475021362
1337,9810,1.2171776294708252,1.2128793001174927,1.0018945932388306,1.763230800628662
1337,9820,1.2647875547409058,1.1413434743881226,1.000823736190796,1.6846976280212402
1337,9830,1.2721288204193115,1.19762122631073,1.0170564651489258,1.6382079124450684
1337,9840,1.2641184329986572,1.1954189538955688,0.9967889189720154,1.8064638376235962
1337,9850,1.3125066757202148,1.2617073059082031,1.050328016281128,2.082108497619629
1337,9860,1.3879061937332153,1.3516921997070312,1.0300414562225342,1.8535330295562744
1337,9870,1.1499639749526978,1.127416729927063,0.9505175352096558,1.7682573795318604
1337,9880,1.2771135568618774,1.3208496570587158,1.1258933544158936,2.0563559532165527
1337,9890,1.2687888145446777,1.291825771331787,1.099550724029541,1.7906417846679688
1337,9900,1.256772518157959,1.315913200378418,1.0178104639053345,1.888948678970337
1337,9910,1.1627929210662842,1.1120742559432983,0.9107362031936646,1.5023154020309448
1337,9920,1.333256483078003,1.3228267431259155,1.089654803276062,1.8928271532058716
1337,9930,1.35196053981781,1.2341231107711792,1.0189900398254395,1.6817716360092163
1337,9940,1.2238967418670654,1.2259601354599,1.0192079544067383,1.7948790788650513
1337,9950,1.243213176727295,1.2666175365447998,0.9656650424003601,1.780472755432129
1337,9960,1.4234458208084106,1.391838550567627,1.0665990114212036,1.837320327758789
1337,9970,1.1989529132843018,1.1432080268859863,1.0111303329467773,1.6319029331207275
1337,9980,1.2806040048599243,1.2942169904708862,0.9876551628112793,1.7473392486572266
1337,9990,1.2086880207061768,1.2856025695800781,1.0163085460662842,1.6457629203796387
1337,10000,1.205509066581726,1.297271966934204,1.0108768939971924,1.861551284790039
