step,router/layer0/shared_private_ratio,router/layer1/shared_private_ratio,router/layer2/shared_private_ratio,router/layer3/shared_private_ratio
3650,1.4369864463806152,1.156360387802124,0.9571996927261353,1.7726675271987915
3660,1.3366683721542358,1.0285650491714478,0.9024173617362976,1.6889768838882446
3670,1.5244464874267578,1.1279865503311157,0.9854141473770142,1.795828938484192
3680,1.5653232336044312,1.25688898563385,1.013295292854309,1.9023840427398682
3690,1.5305532217025757,1.1262686252593994,0.9557512402534485,1.8195111751556396
3700,1.526214361190796,1.1743403673171997,0.9436906576156616,1.5874019861221313
3710,1.509684681892395,1.2396247386932373,1.034691333770752,1.963000774383545
3720,1.3466089963912964,1.1039642095565796,0.9274523854255676,1.697283387184143
3730,1.6131330728530884,1.332047462463379,1.064878225326538,1.8424571752548218
3740,1.2692641019821167,1.0206494331359863,0.861642599105835,1.6935375928878784
3750,1.3146249055862427,1.2169862985610962,0.9592159390449524,1.7867836952209473
3760,1.355939269065857,1.1929265260696411,0.9309712648391724,1.7169325351715088
3770,1.4115890264511108,1.1287740468978882,0.9477617144584656,1.8713326454162598
3780,1.5315735340118408,1.2140069007873535,0.9789116382598877,2.0312998294830322
3790,1.455053448677063,1.1543424129486084,0.9810590147972107,1.7119065523147583
3800,1.4167003631591797,1.202794075012207,1.0097897052764893,1.83749258518219
3810,1.4430198669433594,1.273634910583496,1.0149668455123901,1.9750030040740967
3820,1.3116434812545776,1.262377142906189,0.9565732479095459,1.7270950078964233
3830,1.3400770425796509,1.128928303718567,0.899092972278595,1.814889907836914
3840,1.413252830505371,1.137781023979187,0.9701311588287354,1.944068431854248
3850,1.4422976970672607,1.0982455015182495,0.9655788540840149,1.8619141578674316
3860,1.436501383781433,1.2281098365783691,0.9951552748680115,1.7439218759536743
3870,1.1530218124389648,1.0972747802734375,0.8235496878623962,1.4121161699295044
3880,1.509141206741333,1.1099597215652466,0.945393443107605,1.764075517654419
3890,1.4341096878051758,1.2125844955444336,0.9425292611122131,1.7327146530151367
3900,1.4246985912322998,1.1144070625305176,0.9733239412307739,1.8647040128707886
3910,1.406988501548767,1.185239315032959,0.9350899457931519,1.8125979900360107
3920,1.5404586791992188,1.2716838121414185,1.0607835054397583,1.8869121074676514
3930,1.4216660261154175,1.2089600563049316,1.0055115222930908,1.9531582593917847
3940,1.4148993492126465,1.1483380794525146,0.9731951951980591,1.8651036024093628
3950,1.2202119827270508,1.0699684619903564,0.8919280171394348,1.632017970085144
3960,1.3114871978759766,1.1220961809158325,0.9655362963676453,1.7655322551727295
3970,1.450556993484497,1.286966323852539,0.94801926612854,1.79646897315979
3980,1.4916067123413086,1.262473225593567,0.9865874648094177,2.0322861671447754
3990,1.394250512123108,1.1022220849990845,0.9612287878990173,1.7539938688278198
4000,1.3693575859069824,1.0229402780532837,0.9476643800735474,1.7388203144073486
4010,1.4977936744689941,1.2475203275680542,1.0096430778503418,1.7015464305877686
4020,1.2706983089447021,1.0925052165985107,0.8791304230690002,1.729628086090088
4030,1.4351764917373657,1.1781833171844482,0.9844344258308411,1.9240235090255737
4040,1.445755124092102,1.1909794807434082,0.9792486429214478,1.9943422079086304
4050,1.4133391380310059,1.184876799583435,0.9607568979263306,1.753780722618103
4060,1.445033073425293,1.279276728630066,0.9984787702560425,1.7736703157424927
4070,1.4101723432540894,1.2015284299850464,0.920717179775238,1.7156057357788086
4080,1.3553154468536377,1.1153315305709839,0.9351819753646851,1.8257113695144653
4090,1.5264415740966797,1.138286828994751,0.9549883008003235,1.8719936609268188
4100,1.4059258699417114,1.1679651737213135,0.9427862763404846,1.9125646352767944
4110,1.5451563596725464,1.231446623802185,1.03246009349823,2.120605707168579
4120,1.4162192344665527,1.207921028137207,0.9696137309074402,1.7214423418045044
4130,1.410162091255188,1.1917855739593506,0.9900656342506409,1.9856215715408325
4140,1.3153769969940186,1.0491633415222168,0.925495982170105,1.706483244895935
4150,1.4588068723678589,1.217980980873108,1.030695915222168,1.924967885017395
4160,1.355798363685608,1.0635886192321777,0.9548326730728149,1.846836805343628
4170,1.4939088821411133,1.2440345287322998,0.987167477607727,1.8281399011611938
4180,1.500529170036316,1.2196590900421143,0.9511891007423401,1.905633807182312
4190,1.4217240810394287,1.172776222229004,1.0053514242172241,1.9060851335525513
4200,1.4665762186050415,1.1871474981307983,0.9605854153633118,1.781082272529602
4210,1.4848116636276245,1.2989354133605957,0.9915899038314819,2.0186405181884766
4220,1.3648316860198975,1.1657179594039917,0.9687530398368835,1.8001841306686401
4230,1.4708964824676514,1.2811726331710815,1.0208269357681274,1.867582082748413
4240,1.5061640739440918,1.4591054916381836,1.1163705587387085,2.1260743141174316
4250,1.357287883758545,1.1479206085205078,0.9351643323898315,1.775711178779602
4260,1.3092317581176758,1.0568076372146606,0.8649332523345947,1.5657176971435547
4270,1.4281034469604492,1.1647710800170898,0.956459641456604,1.9077914953231812
4280,1.4244765043258667,1.1599905490875244,1.0070914030075073,1.8786627054214478
4290,1.3393908739089966,1.1169360876083374,0.8740043044090271,1.6843006610870361
4300,1.4080389738082886,1.1654443740844727,0.9451161623001099,1.7708678245544434
4310,1.5346266031265259,1.347469687461853,1.056403398513794,2.1642630100250244
4320,1.3647538423538208,1.1907609701156616,0.9613680839538574,1.8128422498703003
4330,1.3485426902770996,1.2255738973617554,0.9442389607429504,1.803875207901001
4340,1.2657605409622192,1.1806154251098633,0.9926837086677551,1.7184512615203857
4350,1.3637006282806396,1.1719862222671509,0.9109484553337097,1.587181806564331
4360,1.5206159353256226,1.2075878381729126,1.0557307004928589,2.0289154052734375
4370,1.4615325927734375,1.3231556415557861,0.9819165468215942,1.7667425870895386
4380,1.4030070304870605,1.265777349472046,0.9810611009597778,1.8719773292541504
4390,1.4411805868148804,1.1813246011734009,0.9839534759521484,2.0448098182678223
4400,1.4654595851898193,1.2449692487716675,1.0030826330184937,2.031916618347168
4410,1.4587514400482178,1.164920687675476,1.0017082691192627,1.9230444431304932
4420,1.4482753276824951,1.2677565813064575,0.9693989157676697,1.7636852264404297
4430,1.4225481748580933,1.1864668130874634,0.9900628328323364,1.901148796081543
4440,1.4103213548660278,1.2101637125015259,1.0120218992233276,2.0132453441619873
4450,1.3484184741973877,1.2218550443649292,0.9938029646873474,1.8499882221221924
4460,1.4099472761154175,1.166808009147644,0.9738974571228027,1.9536004066467285
4470,1.5139245986938477,1.316810131072998,0.9798460006713867,1.816210389137268
4480,1.3300230503082275,1.1220613718032837,0.9247725009918213,1.6475026607513428
4490,1.254995584487915,1.1471612453460693,0.9447456002235413,1.7065644264221191
4500,1.3606454133987427,1.2679295539855957,0.9955998659133911,1.8375506401062012
4510,1.1711735725402832,1.1563777923583984,0.9272361397743225,1.699181318283081
4520,1.4043031930923462,1.2167987823486328,0.9981763958930969,1.9331977367401123
4530,1.4276485443115234,1.1265850067138672,0.9984973669052124,1.9310673475265503
4540,1.4157752990722656,1.2055505514144897,0.9767367839813232,1.9253274202346802
4550,1.4036670923233032,1.2134078741073608,0.9806196689605713,1.9013526439666748
4560,1.3300873041152954,1.2413743734359741,1.041372537612915,1.9627376794815063
4570,1.5142766237258911,1.2679132223129272,1.0134286880493164,2.00592303276062
4580,1.3695838451385498,1.286523461341858,1.009987711906433,1.848226547241211
4590,1.4105212688446045,1.2086541652679443,0.9816892743110657,1.9164961576461792
4600,1.38810133934021,1.1841154098510742,0.9732871651649475,1.985864281654358
4610,1.4694727659225464,1.287532925605774,1.029166340827942,1.998617172241211
4620,1.5234174728393555,1.204656720161438,0.9871756434440613,2.003596305847168
4630,1.415073037147522,1.1446962356567383,0.9689247608184814,1.960273265838623
4640,1.4232357740402222,1.126671314239502,1.0078293085098267,1.8306251764297485
4650,1.4958720207214355,1.2311581373214722,1.0131665468215942,1.9886656999588013
4660,1.30219566822052,1.186915636062622,0.9356820583343506,1.8885983228683472
4670,1.3984158039093018,1.1387503147125244,1.0259242057800293,1.8462384939193726
4680,1.2747688293457031,1.162639856338501,0.9600979685783386,1.6836977005004883
4690,1.3864343166351318,1.2599986791610718,0.9936025142669678,1.9678306579589844
4700,1.491155743598938,1.379366159439087,1.0683945417404175,2.1976430416107178
4710,1.2317997217178345,1.1479490995407104,0.9634513854980469,1.7473329305648804
4720,1.3842966556549072,1.2050968408584595,0.9709139466285706,1.8605667352676392
4730,1.4422191381454468,1.2400856018066406,1.0142954587936401,1.9063811302185059
4740,1.2709293365478516,1.1229201555252075,0.8773632049560547,1.7621495723724365
4750,1.531123161315918,1.2109432220458984,1.0428403615951538,1.9219471216201782
4760,1.4435876607894897,1.2356215715408325,0.9999136924743652,2.0363011360168457
4770,1.2013579607009888,1.0108528137207031,0.8461002111434937,1.5535091161727905
4780,1.3535716533660889,1.1214255094528198,0.9568013548851013,1.8994545936584473
4790,1.3414433002471924,1.1807090044021606,0.956009566783905,1.8122825622558594
4800,1.4739716053009033,1.3317917585372925,1.0364774465560913,1.9174540042877197
4810,1.409717321395874,1.1375764608383179,1.0353496074676514,2.025176525115967
4820,1.4213002920150757,1.2421544790267944,1.0266857147216797,1.8744444847106934
4830,1.4776332378387451,1.2513507604599,1.0813169479370117,1.938319444656372
4840,1.3389300107955933,1.099523901939392,0.916494607925415,1.768579125404358
4850,1.453481674194336,1.2093690633773804,1.0285680294036865,1.979193091392517
4860,1.3974701166152954,1.1572074890136719,0.9498602747917175,1.7482585906982422
4870,1.1664001941680908,1.0819674730300903,0.9620976448059082,1.7594283819198608
4880,1.3117876052856445,1.1424192190170288,0.9176191687583923,1.6555606126785278
4890,1.4684746265411377,1.286789059638977,1.0120974779129028,2.048393964767456
4900,1.5050524473190308,1.2441962957382202,1.0405362844467163,2.1258111000061035
4910,1.5028634071350098,1.2332265377044678,0.9863671660423279,1.8020747900009155
4920,1.3018887042999268,1.2045605182647705,0.97776859998703,1.9527970552444458
4930,1.4788825511932373,1.2044909000396729,1.000495433807373,2.0755774974823
4940,1.3227955102920532,1.1541554927825928,0.966858983039856,1.8310598134994507
4950,1.45159113407135,1.3275374174118042,0.9682256579399109,1.9668830633163452
4960,1.2178163528442383,1.011634349822998,0.9160664081573486,1.7905091047286987
4970,1.3738129138946533,1.2973779439926147,1.0293591022491455,1.848482608795166
4980,1.280945062637329,1.1390316486358643,0.9072296619415283,1.760348916053772
4990,1.3176788091659546,1.1354339122772217,0.965540885925293,1.7255008220672607
5000,1.3562411069869995,1.1577562093734741,0.9794270992279053,1.938075065612793
5010,1.3000842332839966,1.1754459142684937,0.958755612373352,1.8113548755645752
5020,1.1940395832061768,1.0616226196289062,0.9202601909637451,1.7329250574111938
5030,1.3622556924819946,1.2502915859222412,1.0052902698516846,1.7382465600967407
5040,1.4972941875457764,1.2688751220703125,0.9988747239112854,1.952633261680603
5050,1.3662078380584717,1.1903483867645264,0.9262067079544067,2.049611806869507
5060,1.267363429069519,1.2074739933013916,0.9827282428741455,1.7914854288101196
5070,1.364080548286438,1.1041488647460938,0.979029655456543,1.806946039199829
5080,1.3368536233901978,1.1605473756790161,1.0165104866027832,1.852435827255249
5090,1.4231268167495728,1.2627216577529907,1.016014814376831,1.831113576889038
5100,1.247965693473816,1.1950507164001465,0.9717494249343872,1.7955420017242432
5110,1.4466307163238525,1.2578362226486206,1.0116608142852783,1.8590611219406128
5120,1.3031755685806274,1.200504183769226,1.0122572183609009,1.934995174407959
5130,1.347540259361267,1.102441430091858,0.9334443807601929,1.8967176675796509
5140,1.3210676908493042,1.1323193311691284,0.986823320388794,1.8086061477661133
5150,1.304839849472046,1.1397186517715454,0.9269492626190186,1.8182611465454102
5160,1.4114890098571777,1.1753121614456177,0.9766716361045837,1.9203479290008545
5170,1.3661329746246338,1.2198578119277954,0.9691575765609741,1.9500356912612915
5180,1.4753613471984863,1.349367618560791,0.9841558933258057,1.99148428440094
5190,1.4461464881896973,1.2213211059570312,0.9905308485031128,2.027188539505005
5200,1.3080264329910278,1.165539026260376,0.9381131529808044,1.811883568763733
5210,1.2558618783950806,1.1986593008041382,0.9152339696884155,1.6131879091262817
5220,1.4234896898269653,1.2399964332580566,0.9339413642883301,1.8078997135162354
5230,1.3858858346939087,1.2280356884002686,1.0230225324630737,1.8080947399139404
5240,1.4874299764633179,1.29903244972229,1.0359656810760498,2.0995712280273438
5250,1.312865138053894,1.1462550163269043,0.9250009655952454,1.9088881015777588
5260,1.4005924463272095,1.241895079612732,0.9456558227539062,1.797734260559082
5270,1.3923513889312744,1.0879719257354736,0.9417388439178467,1.828076720237732
5280,1.4223335981369019,1.2071036100387573,1.0326664447784424,1.9914547204971313
5290,1.2885072231292725,1.2279846668243408,0.9755949974060059,1.8207378387451172
5300,1.4428603649139404,1.2624332904815674,1.002524733543396,1.8790550231933594
5310,1.4234709739685059,1.2534856796264648,1.0047985315322876,1.9004422426223755
5320,1.3813849687576294,1.206473469734192,0.9677808880805969,1.8071379661560059
5330,1.4788165092468262,1.3200154304504395,1.0900543928146362,2.3252153396606445
5340,1.3369109630584717,1.2550795078277588,0.989922046661377,1.9086517095565796
5350,1.4156149625778198,1.349985957145691,1.0715473890304565,2.082087516784668
5360,1.224179983139038,1.0915381908416748,0.9774789810180664,1.8410524129867554
5370,1.3956704139709473,1.211868166923523,1.0103509426116943,1.9312463998794556
5380,1.4028418064117432,1.3105915784835815,1.0040630102157593,1.8637640476226807
5390,1.4164631366729736,1.1850013732910156,1.1111905574798584,2.262326240539551
5400,1.428749442100525,1.2487828731536865,1.0141987800598145,2.081296682357788
5410,1.3039886951446533,1.0434162616729736,0.9341246485710144,1.7164220809936523
5420,1.3918259143829346,1.242889404296875,1.0203479528427124,2.0305609703063965
5430,1.3163065910339355,1.1581447124481201,1.0191706418991089,1.7600326538085938
5440,1.3270235061645508,1.3410944938659668,0.936450183391571,1.7588225603103638
5450,1.2657384872436523,1.1401032209396362,0.982406735420227,1.8736615180969238
5460,1.4986565113067627,1.2320928573608398,1.0064947605133057,2.0786354541778564
5470,1.2730942964553833,1.0505260229110718,0.9436430335044861,1.8609462976455688
5480,1.3566313982009888,1.2313569784164429,0.9939618110656738,1.844927191734314
5490,1.2996172904968262,1.2149707078933716,0.9722936153411865,1.9723445177078247
5500,1.307497501373291,1.1498088836669922,1.012402892112732,1.917850136756897
5510,1.245492935180664,1.2613723278045654,0.9617435336112976,1.78815758228302
5520,1.2969781160354614,1.311374306678772,0.9870225191116333,1.7390291690826416
5530,1.2799627780914307,1.1665393114089966,0.972589373588562,1.823982834815979
5540,1.2803820371627808,1.1783461570739746,1.010872483253479,2.0504236221313477
5550,1.291717290878296,1.1996853351593018,1.0376429557800293,1.9503329992294312
5560,1.3754223585128784,1.2386910915374756,1.0239115953445435,1.9311333894729614
5570,1.4828770160675049,1.237972617149353,1.0302156209945679,1.7926640510559082
5580,1.2692525386810303,1.1726393699645996,1.0524441003799438,2.0449306964874268
5590,1.3453205823898315,1.1457127332687378,0.9945828914642334,1.8481807708740234
5600,1.3143539428710938,1.199517846107483,0.9519468545913696,1.8730604648590088
5610,1.4122884273529053,1.3422894477844238,1.0766836404800415,1.9452934265136719
5620,1.315198302268982,1.1201412677764893,0.9472823739051819,1.8566421270370483
5630,1.463550090789795,1.2800147533416748,1.040284276008606,1.9752081632614136
5640,1.4045462608337402,1.3451398611068726,1.0369598865509033,1.8792309761047363
5650,1.2901488542556763,1.1980596780776978,0.9576007723808289,1.8441029787063599
5660,1.3267443180084229,1.1469990015029907,0.9964110255241394,1.7979109287261963
5670,1.5164830684661865,1.4175455570220947,1.1214789152145386,2.1989054679870605
5680,1.3712353706359863,1.2840449810028076,1.0345350503921509,1.9077430963516235
5690,1.3133562803268433,1.1856577396392822,0.927950382232666,1.8037660121917725
5700,1.2951328754425049,1.161032795906067,0.9636054635047913,1.7520360946655273
5710,1.3921071290969849,1.340661644935608,1.0658477544784546,2.025705099105835
5720,1.3592256307601929,1.2225558757781982,1.0121688842773438,1.9775679111480713
5730,1.2984936237335205,1.117552638053894,0.9596081972122192,1.8953508138656616
5740,1.1706784963607788,1.1191325187683105,0.9557379484176636,1.7021478414535522
5750,1.3778303861618042,1.2805720567703247,1.0050517320632935,1.9383314847946167
5760,1.4116954803466797,1.2047840356826782,1.019813895225525,1.9135735034942627
5770,1.3870652914047241,1.201829433441162,1.0105421543121338,2.128344774246216
5780,1.413339614868164,1.1732779741287231,0.9908431768417358,1.9539390802383423
5790,1.362230658531189,1.1551487445831299,1.011888027191162,1.9206005334854126
5800,1.2063695192337036,1.040595293045044,0.9306146502494812,1.7349401712417603
5810,1.2503962516784668,1.0678049325942993,1.006295919418335,1.7953362464904785
5820,1.3509125709533691,1.2199584245681763,0.9371495246887207,1.856870174407959
5830,1.372027039527893,1.3149895668029785,1.089341402053833,1.9637047052383423
5840,1.5110653638839722,1.2895866632461548,1.1609174013137817,2.193044424057007
5850,1.374169111251831,1.2850213050842285,1.0110292434692383,1.9131931066513062
5860,1.2988789081573486,1.1952611207962036,0.9780697226524353,2.023672580718994
5870,1.5269689559936523,1.3314694166183472,1.1079288721084595,2.2239584922790527
5880,1.249936580657959,1.0070549249649048,0.96137934923172,1.7925533056259155
5890,1.5254263877868652,1.3369377851486206,1.1001818180084229,2.057894229888916
5900,1.3562605381011963,1.1237531900405884,1.048032283782959,2.007289409637451
5910,1.3249300718307495,1.1431885957717896,0.9761322140693665,1.9052937030792236
5920,1.3127151727676392,1.2844839096069336,1.0598949193954468,2.0565125942230225
5930,1.3675836324691772,1.2754607200622559,1.0308393239974976,1.9577007293701172
5940,1.4132438898086548,1.3092139959335327,0.9962249398231506,1.9828952550888062
5950,1.2748326063156128,1.2029521465301514,0.9459294080734253,1.8906521797180176
5960,1.3524826765060425,1.192036747932434,0.9989352226257324,1.977974772453308
5970,1.4234720468521118,1.2805824279785156,1.0750346183776855,2.1657052040100098
5980,1.3695200681686401,1.3342046737670898,1.0492606163024902,1.9896568059921265
5990,1.380570411682129,1.2608848810195923,1.0486655235290527,2.1029775142669678
6000,1.4068527221679688,1.2072458267211914,1.0024772882461548,1.9328672885894775
6010,1.325129508972168,1.2822200059890747,1.0409924983978271,1.9036130905151367
6020,1.1045312881469727,1.1180579662322998,0.9516386389732361,1.6733253002166748
6030,1.3237673044204712,1.1046552658081055,0.9424740076065063,2.011228322982788
6040,1.2362293004989624,1.2534606456756592,0.9955251812934875,1.9867579936981201
6050,1.4614123106002808,1.3347725868225098,1.0753941535949707,1.9843828678131104
6060,1.2196835279464722,1.1045069694519043,0.9385004639625549,1.7678487300872803
6070,1.3766629695892334,1.24363374710083,1.0368317365646362,1.9698759317398071
6080,1.1903367042541504,1.116452932357788,0.9244903326034546,1.952049732208252
6090,1.2211265563964844,1.034131646156311,0.9738349318504333,1.812364935874939
6100,1.2653251886367798,1.0369278192520142,0.9787227511405945,1.8481721878051758
6110,1.466761827468872,1.2616331577301025,1.0763001441955566,2.0590012073516846
6120,1.3135437965393066,1.3162509202957153,1.1066834926605225,2.0835070610046387
6130,1.2131379842758179,1.0446722507476807,0.8959516286849976,1.8737317323684692
6140,1.4840306043624878,1.2316497564315796,1.0874522924423218,2.044780731201172
6150,1.3100041151046753,1.095495343208313,0.9703289270401001,1.6413323879241943
6160,1.2448285818099976,1.1300570964813232,0.9745354056358337,1.8792921304702759
6170,1.4442837238311768,1.3824375867843628,1.075703501701355,2.061292886734009
6180,1.2618505954742432,1.0788259506225586,0.9343351125717163,1.8913193941116333
6190,1.3066895008087158,1.209383487701416,0.9934281706809998,1.786486268043518
6200,1.465301513671875,1.2729188203811646,1.0563650131225586,1.9177955389022827
6210,1.3728662729263306,1.4022070169448853,1.0515598058700562,1.7624927759170532
6220,1.4120298624038696,1.3026286363601685,1.0284157991409302,2.102788209915161
6230,1.2970138788223267,1.2855960130691528,1.0056840181350708,1.9200505018234253
6240,1.3449651002883911,1.175483226776123,0.9556678533554077,1.8528233766555786
6250,1.2453895807266235,1.183969259262085,0.9823103547096252,1.7382447719573975
6260,1.2363108396530151,1.181056022644043,0.9658782482147217,1.6975371837615967
6270,1.4351505041122437,1.2059601545333862,1.0241851806640625,1.9038777351379395
6280,1.2550841569900513,1.0638575553894043,1.0030522346496582,1.8326889276504517
6290,1.3849235773086548,1.3550221920013428,0.991942286491394,1.9530739784240723
6300,1.3040313720703125,1.2741457223892212,1.036377191543579,2.0045225620269775
6310,1.4356968402862549,1.2033162117004395,1.0917890071868896,2.0435078144073486
6320,1.2548514604568481,1.1873596906661987,0.9701712727546692,1.7135522365570068
6330,1.4826714992523193,1.2584284543991089,1.0251786708831787,1.8499789237976074
6340,1.332804560661316,1.189792275428772,0.9930382966995239,1.8977142572402954
6350,1.272349238395691,1.1110775470733643,0.9993054270744324,1.7879287004470825
6360,1.3947077989578247,1.2111194133758545,0.9919716715812683,1.9284685850143433
6370,1.2645156383514404,1.143296480178833,0.9753147959709167,1.7962114810943604
6380,1.298705816268921,1.2042322158813477,0.9251884818077087,1.774950385093689
6390,1.2640304565429688,1.2313308715820312,0.9967193603515625,1.7556108236312866
6400,1.2765990495681763,1.1668014526367188,0.9655847549438477,1.588593602180481
6410,1.3190839290618896,1.1892095804214478,1.0224597454071045,1.846724271774292
6420,1.397281289100647,1.2240619659423828,1.0301412343978882,1.9050673246383667
6430,1.4153741598129272,1.3686761856079102,1.0820109844207764,1.960431456565857
6440,1.2341021299362183,1.1151821613311768,0.9873009324073792,1.6499651670455933
6450,1.2417848110198975,1.3336039781570435,0.974118709564209,1.7007596492767334
6460,1.1940040588378906,1.0530205965042114,0.9208192229270935,1.677638292312622
6470,1.326857566833496,1.0179682970046997,0.9500308632850647,1.7115330696105957
6480,1.2600457668304443,1.1653461456298828,0.9814618825912476,1.7402517795562744
6490,1.3208950757980347,1.1722078323364258,0.9824292659759521,1.8760366439819336
6500,1.2700937986373901,1.0906994342803955,0.9686053991317749,1.7431614398956299
6510,1.1853021383285522,1.1828045845031738,0.9963329434394836,1.8901660442352295
6520,1.2999982833862305,1.1263149976730347,0.9566879868507385,1.9734411239624023
6530,1.301918387413025,1.1747440099716187,1.020947813987732,1.6490187644958496
6540,1.271527886390686,1.288871169090271,0.9721226096153259,1.7551556825637817
6550,1.2711519002914429,1.1580934524536133,0.9398813843727112,1.808054804801941
6560,1.157819151878357,1.122057318687439,0.9478746652603149,1.6138972043991089
6570,1.3682801723480225,1.2012044191360474,1.0588322877883911,1.8764760494232178
6580,1.24923574924469,1.1524473428726196,0.9756712913513184,1.8237366676330566
6590,1.412468433380127,1.298348307609558,1.1037812232971191,1.9089711904525757
6600,1.322839379310608,1.2263033390045166,0.9717804789543152,1.9090806245803833
6610,1.3084245920181274,1.1209371089935303,1.004848837852478,1.8501956462860107
6620,1.251501441001892,1.1620172262191772,0.9182174205780029,1.6883362531661987
6630,1.175249695777893,1.1213343143463135,0.9609448909759521,1.6300190687179565
6640,1.419409990310669,1.2264131307601929,1.021169662475586,2.0907933712005615
6650,1.4717148542404175,1.2264796495437622,0.999032735824585,1.9571754932403564
6660,1.2923105955123901,1.2250627279281616,0.9133841395378113,1.6793016195297241
6670,1.257291555404663,1.2404215335845947,0.9971447587013245,1.8144304752349854
6680,1.351606845855713,1.255545735359192,1.0049479007720947,1.7785632610321045
6690,1.292346715927124,1.1921120882034302,0.9376491904258728,1.8520373106002808
6700,1.2654904127120972,1.2735483646392822,0.9804664254188538,1.658308744430542
6710,1.3959649801254272,1.212890625,0.9984908699989319,1.7200099229812622
6720,1.2762398719787598,1.2816441059112549,0.9855687022209167,1.985573410987854
6730,1.3260349035263062,1.3413761854171753,1.0584535598754883,1.7136176824569702
6740,1.2395143508911133,1.089186668395996,0.8859238624572754,1.6965022087097168
6750,1.3896160125732422,1.4096542596817017,1.0603158473968506,1.9372068643569946
6760,1.372241497039795,1.3220311403274536,1.005133867263794,1.92073655128479
6770,1.423745036125183,1.2547426223754883,0.9928199052810669,1.8667880296707153
6780,1.3175625801086426,1.163333773612976,0.9635795950889587,1.904036521911621
6790,1.2931751012802124,1.2408850193023682,0.9787434339523315,1.7158194780349731
6800,1.2293438911437988,1.2577589750289917,0.9914695024490356,1.745105504989624
6810,1.334092378616333,1.293562412261963,1.0199151039123535,1.7588567733764648
6820,1.3233165740966797,1.1796953678131104,0.9866761565208435,1.8190428018569946
6830,1.2206073999404907,1.1925796270370483,0.9207478761672974,1.6376073360443115
6840,1.4079910516738892,1.1618244647979736,1.041155219078064,1.8118091821670532
6850,1.3056151866912842,1.149773359298706,0.9699764847755432,1.7518243789672852
6860,1.4878140687942505,1.4066201448440552,1.1138592958450317,2.136898994445801
6870,1.356184720993042,1.215140700340271,1.0069233179092407,1.8650418519973755
6880,1.1720439195632935,1.1309305429458618,0.9017102718353271,1.610710620880127
6890,1.271246314048767,1.1364727020263672,0.9796109199523926,1.8523372411727905
6900,1.3686065673828125,1.3668802976608276,1.088584065437317,2.0425963401794434
6910,1.3184210062026978,1.3071292638778687,0.9938647150993347,1.8459798097610474
6920,1.3869048357009888,1.2214444875717163,0.9831282496452332,1.8405439853668213
6930,1.2474654912948608,1.2859119176864624,1.0004794597625732,1.8584977388381958
6940,1.2908406257629395,1.153976559638977,1.003771424293518,1.8879218101501465
6950,1.3027700185775757,1.2090173959732056,1.0078121423721313,1.8973201513290405
6960,1.2369745969772339,1.151562213897705,0.933731198310852,1.7373160123825073
6970,1.27789306640625,1.2124521732330322,0.9591277837753296,1.9182320833206177
6980,1.376023769378662,1.2899430990219116,1.0363924503326416,2.167653799057007
6990,1.3317134380340576,1.4105569124221802,1.0801911354064941,1.9925925731658936
7000,1.2932759523391724,1.270335078239441,1.0274088382720947,1.9237700700759888
7010,1.3445298671722412,1.377655029296875,1.0586166381835938,1.7925286293029785
7020,1.2811312675476074,1.3278528451919556,1.0233982801437378,2.013023853302002
7030,1.3261109590530396,1.259394645690918,0.9755975008010864,1.8072484731674194
7040,1.2832759618759155,1.1696922779083252,0.9520760774612427,1.8257999420166016
7050,1.2098621129989624,1.143593668937683,0.9700927734375,1.7783087491989136
7060,1.3258317708969116,1.191288948059082,0.9889539480209351,1.7784277200698853
7070,1.175319790840149,1.1483087539672852,0.974154531955719,1.6464054584503174
7080,1.3370075225830078,1.1813254356384277,0.9567776322364807,1.9569816589355469
7090,1.4430203437805176,1.1905765533447266,1.0532681941986084,1.9635785818099976
7100,1.179362177848816,1.0246778726577759,0.9740814566612244,1.6415722370147705
7110,1.33085298538208,1.2256882190704346,1.0256706476211548,1.955073595046997
7120,1.3088688850402832,1.2299461364746094,0.9560185074806213,1.8407751321792603
7130,1.2529449462890625,1.1869451999664307,0.9575985074043274,1.8042274713516235
7140,1.3146854639053345,1.2248307466506958,0.9727956652641296,1.8519070148468018
7150,1.3485832214355469,1.2511866092681885,0.9825695157051086,1.8969974517822266
7160,1.100164771080017,1.1518034934997559,0.9674664735794067,1.7064591646194458
7170,1.3721169233322144,1.3049851655960083,1.0583266019821167,1.9729996919631958
7180,1.3544820547103882,1.3068299293518066,0.9451103806495667,1.8937458992004395
7190,1.2708410024642944,1.1836172342300415,1.0008158683776855,1.8403146266937256
7200,1.3215826749801636,1.3415814638137817,1.0517699718475342,1.9491382837295532
7210,1.3130064010620117,1.1535162925720215,0.9855115413665771,1.793940544128418
7220,1.2856922149658203,1.1317236423492432,0.9626860022544861,1.8755189180374146
7230,1.407132625579834,1.3844021558761597,1.1076890230178833,1.93490731716156
7240,1.3779082298278809,1.3373788595199585,1.122764229774475,2.08211088180542
7250,1.280511736869812,1.3617535829544067,1.037489891052246,1.9042109251022339
7260,1.4606044292449951,1.326895833015442,1.1010017395019531,1.895054578781128
7270,1.3860301971435547,1.2086634635925293,1.0463939905166626,1.9720759391784668
7280,1.1470457315444946,1.0837122201919556,0.940058708190918,1.722041130065918
7290,1.2849130630493164,1.1687690019607544,0.9234578609466553,1.7066494226455688
